university_name,course_name,Annual Tuition Fee*,Course Duration,Course Credits,Delivery Medium,Course Link,Application Fee,Yocketers have applied,Yocketers got admits,Yocketers are interested,GRE,TOEFL,IELTS,Application Link,Tuition Link
university-of-st-andrews,finance-60647,"£24,240",12 Months,180,On Campus,https://www.st-andrews.ac.uk/subjects/economics/finance-msc/,£70,,,,,,,https://e-vision.st-andrews.ac.uk/urd/sits.urd/run/siw_ipp_lgn.login?process=siw_ipp_app&code1=DTASFECNXFIN&code2=0012,https://www.st-andrews.ac.uk/subjects/economics/finance-msc/#d.en.89901
university-of-melbourne,data-science-55341,"A$47,658",24 Months,200,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-data-science/,A$100,12,10,69,315,95,8,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-data-science/fees/
university-of-st-andrews,finance-and-economics-60648,"£21,990",12 Months,180,On Campus,https://www.st-andrews.ac.uk/subjects/economics/finance-economics-msc/,,,,,,,,,https://www.st-andrews.ac.uk/subjects/economics/finance-economics-msc/
university-of-st-andrews,economics-60646,"£20,370",12 Months,180,On Campus,https://www.st-andrews.ac.uk/subjects/economics/economics-msc/,£70,,,,,,,https://e-vision.st-andrews.ac.uk/urd/sits.urd/run/siw_ipp_lgn.login?process=siw_ipp_app&code1=DTASFECNXECN&code2=0010,https://www.st-andrews.ac.uk/subjects/economics/economics-msc/#d.en.89887
university-of-melbourne,business-analytics-55268,"A$55,000",12 Months,150,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-business-analytics/,A$100,7,4,58,315,20,8,https://mbs.edu/applications,https://study.unimelb.edu.au/find/courses/graduate/master-of-business-analytics/fees/
university-of-melbourne,mechanical-engineering-31989,"A$47,010",36 Months,50,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-mechanical-engineering/,A$100,7,7,28,311,105,8,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-mechanical-engineering/fees/
university-of-melbourne,construction-management-32063,"A$44,959",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-construction-management/,A$100,15,15,26,308,103,7,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-construction-management/fees/
university-of-melbourne,electrical-engineering-31981,"A$47,010",36 Months,50,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-electrical/,A$100,2,2,27,298,103,6,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-electrical/fees/
university-of-melbourne,civil-engineering-31963,"A$47,010",36 Months,200,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-civil/,A$100,9,9,22,316,101,8,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-civil/fees/
university-of-melbourne,engineering---mechanical-with-business-33832,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-mechanical-with-business/,A$100,3,3,9,308,8,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-mechanical-with-business/fees/
university-of-melbourne,energy-systems-33522,"A$45,481",18 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-energy-systems/,NA,2,2,17,307,104,7,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-energy-systems/fees/
university-of-melbourne,biotechnology-33423,"A$45,363",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-biotechnology/,A$100,7,7,4,304,100,7,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-biotechnology/fees/
university-of-melbourne,engineering---electrical-with-business-33831,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-electrical-with-business/,A$100,3,3,7,300,94,7,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-electrical-with-business/fees/
university-of-melbourne,engineering---chemical-with-business-33829,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-chemical-with-business/,A$100,4,4,11,318,111,8,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-chemical-with-business/fees/
university-of-melbourne,biomedical-engineering-31997,"A$47,010",36 Months,200,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-biomedical/,A$100,1,1,6,312,110,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-biomedical/fees/
university-of-melbourne,structural-engineering-32124,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-structural/,A$100,2,2,2,8,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-structural/fees/
university-of-melbourne,mba-32691,"A$44,750",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-business-administration/,NA,,,,,,,https://mbs.edu/degree-programs/full-time-mba?sc_camp=0FDB0EDA759048419C75EA84F79CA824#how-to-apply,https://study.unimelb.edu.au/find/courses/graduate/master-of-business-administration/fees/
university-of-melbourne,architecture-33171,"A$44,959",36 Months,300,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-architecture/fees/
university-of-melbourne,engineering---software-with-business-33833,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-software-with-business/,A$100,1,1,2,335,116,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-software-with-business/fees/
university-of-melbourne,international-business-33035,"A$46,970",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-international-business/,A$100,1,1,5,100,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-international-business/fees/
university-of-melbourne,environmental-engineering-32032,"A$47,010",12 Months,100,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-environmental/,A$100,1,1,3,7,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-environmental-engineering/fees/
university-of-melbourne,finance-32753,"A$49,255",18 Months,150,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-finance/,A$100,,,,,,,https://sis.unimelb.edu.au/onlineapplication,https://study.unimelb.edu.au/find/courses/graduate/master-of-finance/fees/
university-of-melbourne,accounting-32653,"A$46,970",24 Months,200,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-management-accounting/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-management-accounting/fees/
university-of-melbourne,food-science-32330,"A$44,280",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-food-science/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-food-science/fees/
university-of-melbourne,agricultural-science-32261,"A$44,280",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-agricultural-sciences/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-agricultural-sciences/fees/
university-of-melbourne,economics-32714,"A$46,970",24 Months,200,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-economics/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-economics/fees/
university-of-melbourne,actuarial-science-32257,"A$46,588",18 Months,150,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-actuarial-science/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-actuarial-science/fees/
university-of-melbourne,public-health-32197,"A$50,250",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-public-health/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-public-health/fees/
university-of-melbourne,urban-planning-33619,"A$43,854",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-planning/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-planning/fees/
university-of-melbourne,business-administration-76051,"A$44,750",24 Months,55,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-business-administration/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-business-administration/fees/
university-of-melbourne,supply-chain-management-33116,"A$46,588",18 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-supply-chain-management/,A$100,,,,,,,https://sis.unimelb.edu.au/onlineapplication,https://study.unimelb.edu.au/find/courses/graduate/master-of-supply-chain-management/fees/
university-of-melbourne,engineering---civil-with-business-33830,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-civil-with-business/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-civil-with-business/fees/
university-of-melbourne,landscape-architecture-33187,"A$44,959",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-landscape-architecture/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-landscape-architecture/fees/
university-of-melbourne,marketing-33063,"A$43,000",18 Months,162,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-marketing/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-marketing/fees/
university-of-melbourne,urban-design-33202,"A$43,854",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-design/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-design/fees/
university-of-melbourne,food-and-packaging-innovation-34197,"A$49,200",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-food-and-packaging-innovation/,NA,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-food-and-packaging-innovation/fees/
university-of-melbourne,epidemiology-science-32329,"A$45,363",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-science-epidemiology/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-science-epidemiology/fees/
university-of-melbourne,industrial-engineering-74498,"A$45,855",24 Months,87,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-industrial-engineering/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-industrial-engineering/fees/
university-of-melbourne,marketing-communications-76049,"A$37,523",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-marketing-communications/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-marketing-communications/fees/
university-of-melbourne,engineering---biomedical-with-business-33828,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-biomedical-with-business/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-biomedical-with-business/fees/
university-of-melbourne,digital-marketing-76052,"A$46,588",18 Months,150,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-digital-marketing/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-digital-marketing/fees/
university-of-melbourne,public-administration-32596,"A$39,007",18 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-public-administration/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-public-administration/fees/
university-of-melbourne,physics-32380,"A$45,363",24 Months,200,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-science-physics/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-science-physics/fees/
university-of-melbourne,chemical-engineering-76056,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-chemical/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-chemical/fees/
university-of-melbourne,biomedical-science-32288,"A$42,575",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-biomedical-science/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-biomedical-science/fees/
university-of-melbourne,bioscience-32112,"A$45,363",24 Months,200,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-science-biosciences/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-science-biosciences/fees/
university-of-melbourne,urban-horticulture-34388,"A$45,363",24 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-horticulture/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-urban-horticulture/fees/
university-of-melbourne,architectural-engineering-74492,"A$39,880",42 Months,450,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-architectural-engineering/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-architectural-engineering/fees/
university-of-melbourne,biochemical-engineering-76055,"A$47,010",36 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-biochemical/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-engineering-biochemical/fees/
university-of-melbourne,professional-management-76054,"A$46,588",18 Months,NA,On Campus,https://study.unimelb.edu.au/find/courses/graduate/master-of-professional-management/,A$100,,,,,,,https://prod.ss.unimelb.edu.au/student/SM/eApplications/eAppLogin.aspx?r=&f=%23UM.EAP.CI2LOGIN.WEB,https://study.unimelb.edu.au/find/courses/graduate/master-of-professional-management/fees/
